Kort adresse,Latitude,Longitude
Kirkegårdsvej 32,55.657045,12.612128
Otto Mallings Gade 4,55.7124149,12.5684449
Sjælør Boulevard 24,,
Sundholmsvej 69,55.6597002,12.600441
Valby Langgade 98,55.6660857,12.5084475
Valdemarsgade 19,55.6706176,12.5487982
Robert Jacobsens Vej 10,55.6234452,12.5744685
Dybendalsvej 71,55.69464809999999,12.4995405
Østerbrogade 86,55.7008867,12.5776954
Farumgade 11,55.69780069999999,12.5422084
Fiskedamsgade 11,55.6993569,12.5876588
Banebrinken 91,55.7217317,12.5396915
Milanovej 36,55.658326,12.6256081
Godthåbsvej 177,55.6912296,12.5151567
Strandvejen 59,55.7169708,12.576861
Ægirsgade 66,55.700999,12.5492873
Agnetevej 22,55.7706473,12.493671
Slotsherrensvej 5,55.6942548,12.4928013
Otto Mallings Gade 10,55.71235679999999,12.5676186
Frederikssundsvej 133,55.7052382,12.5064629
Lombardigade 3,55.6539703,12.6115624
Strandlodsvej 14,55.6665759,12.620446
Markskellet 13,55.6942874,12.4917469
Valgårdsvej 9,55.6604999,12.5187579
Gothersgade 95,55.683528,12.577091
Jagtvej 61,55.69362719999999,12.5477609
Støberigade 17,55.6492036,12.5521982
Peter Bangs Vej 237,55.6763658,12.4872123
Husumvej 63,55.703532,12.4788023
Sankt Annæ Gade 4C 1416,55.6741097,12.5906914
Engelstedsgade 1,55.709724,12.5594006
Valhøjvej 1,55.6663526,12.5191579
Amager Boulevard 126,55.6658364,12.5970101
Kastrupvej 19,55.6594838,12.6150428
Rughavevej 5,55.6646055,12.5153632
Maribovej 2,55.6676606,12.4877693
Sankt Kjelds Gade 27,55.709866,12.5660639
Mitchellsgade 18,55.671063,12.5700889
Oehlenschlægersgade 22,55.6705465,12.5496436
Andreas Bjørns Gade 8,55.6755474,12.597739
Theklavej 47,55.7058504,12.5254057
Rodosvej 61,55.6516703,12.6192577
Ove Billes Vej 7,55.6545667,12.6058563
Serridslevvej 40,55.7074727,12.5708152
Strandgade 42A 1401,55.6747251,12.5915456
Limfjordsvej 24,55.6913451,12.5072274
Islevhusvej 83,55.70718410000001,12.4577958
Øresund Parkvej 12,55.66354579999999,12.627956
Husumvej 59,55.7031413,12.4789377
Kronprinsessegade 16,55.6835162,12.5817308
Englandsvej 23,55.6566955,12.605245
Markskellet 4,55.6939508,12.4924242
Rughavevej 7,55.6647659,12.5150263
Frederikssundsvej 412,55.7165587,12.4602047
Ernie Wilkins Vej 27,55.6451346,12.5525991
Elbagade 77,55.654608,12.6179
Pakhusvej 4,55.6971836,12.5935382
Dag Hammarskjölds Allé 42,55.69606479999999,12.5803457
Gammel Køge Landevej 34,55.6562486,12.5120686
Kastrupvej 2,55.6603161,12.6140221
Carl Langes Vej 9,55.6633179,12.5062053
Dronningens Tværgade 44,55.6849424,12.5846051
Amager Strandvej 54,55.666098,12.627856
Nørre Farimagsgade 49,55.6837848,12.5666654
Vester Voldgade 2,55.678302,12.5662277
Vinkelager 13,55.6807695,12.4860505
Westend 14,47.5138536,19.0592581
Åfløjen 54,55.7156392,12.4589203
Tuborgvej 54,55.7281491,12.5651497
Kongsdalvej 40,55.6945529,12.4776401
Nattergalevej 38,55.6991326,12.5298898
Vester Søgade 54,55.6789423,12.5601555
Vestbanevej 18,55.6644134,12.5212615
Edvard Thomsens Vej 85,55.632527,12.5792249
Karlstads Allé 11,59.4021806,13.5114977
Skjulhøj Allé 28,55.6937568,12.4827122
Krogerupgade 53,55.6964325,12.5405582
Hammershøis Kaj 8,55.6717369,12.5858224
Masnedøgade 32,55.7118873,12.5724834
Havneholmen 48,55.6604022,12.562697
Lindebugten 42,55.6708449,12.4853723
Snaregade 8,55.6772149,12.5766073
Classensgade 48,55.6977688,12.5865774
Tjørnerækken 5,55.667397,12.615995
Thingvalla Allé 43,55.651702,12.6050068
Edvard Thomsens Vej 61,55.632802,12.577183
Haydnsvej 17,55.6495113,12.5246787
Cypernsvej 18,55.6519814,12.6183421
Johan Kellers Vej 28,55.65580370000001,12.5361822
Sæbyholmsvej 30,55.6753036,12.4916973
Roskildevej 189,55.6724289,12.483988
Store Kongensgade 75E 1264,55.6853756,12.5876662
Rebekkavej 6,55.7284859,12.5636679
Torbenfeldtvej 35,55.6967604,12.499453
Øster Farimagsgade 81,55.69476779999999,12.5787881
Øresundsvej 160,55.6620381,12.631181
Constantin Hansens Gade 20,55.6690216,12.5359299
Højenhald 2,55.7053494,12.5076665
Apollovej 22,55.6883105,12.495344
Rued Langgaards Vej 17,55.6600763,12.5891595
Ehlersvej 3A 2900,55.7276648,12.5748138
Rumæniensgade 6,55.659875,12.6136179
Carl Langes Vej 29,55.6633669,12.5038822
Lauravej 25,55.668962,12.5101669
Vester Søgade 44,55.6782422,12.5599467
Flakholmen 23,55.6842466,12.4883458
Kirsteinsgade 9,55.70419630000001,12.5784667
Tagensvej 113,55.7037434,12.5446646
Edvard Thomsens Vej 21,55.63316700000001,12.574244
Store Kongensgade 71,55.68504590000001,12.5881144
Rysensteensgade 4,55.67248799999999,12.576016
Sundholmsvej 109,55.657503,12.605069
Retortvej 28,55.6548151,12.50118
Prins Jørgens Gade 10,55.68777490000001,12.5552527
Dexter Gordons Vej 47,55.6474688,12.5480893
Lundsgade 4,55.6912804,12.5788267
Silkeborggade 49,55.7077785,12.5842426
Søndervigvej 109,55.69927089999999,12.4682918
Nørrebrogade 180,55.69701019999999,12.5452714
Østbanegade 33,55.6975199,12.5915748
Lersø Parkallé 53,55.7064965,12.5562513
Amerika Plads 12,55.6990588,12.5941516
Amerika Plads 16,55.699317,12.5937832
Østerbrogade 161,55.7149949,12.5772322
Kongelundsvej 67,55.6376639,12.5889822
Spaniensgade 21,55.6602372,12.6094317
Kenny Drews Vej 97,55.645217,12.5516911
Emdrup Kærvej 4,55.7232408,12.5376823
Ragnagade 26,55.7088648,12.5593384
Esbern Snares Gade 6,55.6658013,12.5537473
Hallandsgade 10B 2300,55.6635255,12.5992003
Sundkaj 73,55.7100277,12.5976655
Vibekegade 29,55.70471879999999,12.5563864
Østerbrogade 54,55.69750819999999,12.5795753
Borgerbo 5,55.6644496,12.5960393
Händelsvej 16,55.64948829999999,12.5261072
Trekronergade 21,55.65957299999999,12.5201574
Offenbachsvej 19,55.6484855,12.5296256
Overgaden Neden Vandet 1,55.6712572,12.5881382
Lyshøjgårdsvej 95,55.6628096,12.5095248
Ved Volden 9,55.6720692,12.5944412
Brolæggerstræde 1,55.6778659,12.5753385
Vester Søgade 58,55.6792813,12.5602745
Constantin Hansens Gade 12,55.66763479999999,12.536038
Breslaugade 12,55.6639495,12.6188807
Rebekkavej 35,55.7313094,12.563774
Brydes Allé 17,55.6580974,12.5979601
Løgstørgade 32,55.7077143,12.5836836
Morsøvej 33,55.6914198,12.5084227
Roskildevej 147,55.6722326,12.4913073
Christen Bergs Allé 21,55.6647657,12.5058493
Nattergalevej 70,55.70047109999999,12.5281835
Midtermolen 8,55.69652670000001,12.5974728
Frankrigsgade 31,55.662608,12.6091601
Nybrogade 30,55.6760299,12.5752837
Thoravej 4,55.70497349999999,12.5306108
Ved Volden 10,55.6719589,12.5946096
Alliancevej 37,55.64824309999999,12.5534906
Dalmosevej 36,55.724422,12.5223931
Sundby Parkvej 7,55.6623357,12.6287587
Karin Nellemoses Vej 2,55.6573833,12.5118613
Præstekærvej 18,55.7060821,12.4929706
Elbagade 75,55.654577,12.6177379
Lærkevej 16,56.1673347,9.5620894
Jagtvej 55,55.6933063,12.5473833
Frankrigshusene 16,55.66274929999999,12.6076921
Borups Allé 235,55.6999434,12.520635
Strandboulevarden 62,55.70252989999999,12.5885696
Jernbane Allé 49,55.6884813,12.4891646
Sylviavej 26,55.6669166,12.5098776
Cypernsvej 14,55.6518992,12.617917
Valborg Allé 9,55.6666764,12.5085858
Ellebjergvej 3,55.6500073,12.5268226
Valby Langgade 24,55.6666837,12.5205443
Jens Juels Gade 15,55.6907897,12.5745305
Marstalsgade 29,55.704033,12.588345
Bjelkes Allé 39,55.69365759999999,12.5432593
Alliancevej 10C 2450,55.6481496,12.5518587
Ejler Billes Allé 42 2300,55.6229546,12.5693019
Lyngbyvej 70,55.7119246,12.5602851
Laksegade 28,55.6776855,12.5826926
Amagerbrogade 206,55.64926010000001,12.6127835
Christianshavns Voldgade 19,55.6702636,12.5898592
Sankt Peders Stræde 27,55.67917600000001,12.5693044
Esromgade 8,55.6987946,12.5403731
Skaffervej 9,55.7058559,12.5332027
Torveporten 29,55.653896,12.5061965
Tuxensvej 6,55.7040429,12.5024189
Tingskrivervej 3,55.709047,12.5290581
Ørholmgade 2,55.6960819,12.5404427
Wagnersvej 6,55.6476116,12.5330116
Overgaden Oven Vandet 52,55.6738938,12.5937546
Kompagnistræde 7,55.67750830000001,12.5764356
Løvholmen 15,59.3140221,18.022111
Rentemestervej 19D 2400,55.7056936,12.5299381
Flakholmen 34,55.684532,12.488565
Under Elmene 8,55.6648311,12.5973294
Halgreensgade 16,55.6658346,12.6061942
Dalføret 9,55.6546072,12.6022214
Fredericiagade 21D 1310,55.6856392,12.5904309
Frederikssundsvej 388,55.7156832,12.4615116
Lupinvej 19,55.69487239999999,12.507146
Ungarnsgade 37,55.6627115,12.6148209
Rosenvængets Allé 5B 2100,55.6990601,12.5789255
Korfuvej 4,55.653538,12.6200693
Kretavej 19,55.65295399999999,12.6191262
Johan Semps Gade 5,55.6717834,12.5870843
Kærholmen 17,55.6812268,12.4893636
Vigerslevvej 4,55.6722153,12.4923194
Istedgade 39,55.6698714,12.5561534
Rigensgade 2 1316,55.6865977,12.5822177
Torben Oxes Allé 2,55.65675410000001,12.605592
Baldersgade 50,55.7005634,12.5468298
Åfløjen 6,55.7150565,12.4607652
Bogholder Allé 41,55.684693,12.488579
Pernillevej 21,55.7192546,12.5368069
Midtermolen 18,55.6974958,12.5977736
Helga Larsens Plads 12,55.6844739,12.4844543
Borthigsgade 19,55.7114061,12.5565626
Ole Suhrs Gade 19,55.689516,12.571255
Toldbodgade 29,57.051818,9.917502700000002
Lundedalsvej 36,55.7250665,12.539836
Sorgenfrigade 9,55.6955019,12.5453297
Toftegårds Allé 25,55.6647135,12.5165848
Øresund Parkvej 19,55.663414,12.629991
Irisvej 4,55.2359202,11.7752326
Bissensgade 14,56.1552534,10.1970267
Korsørgade 35,55.7072559,12.5847079
Østerbrogade 202,55.7118664,12.5778791
Rentemestervej 21B 2400,55.7054465,12.5294765
Bogholder Allé 46,55.6850396,12.4885458
Margretheholmsvej 60,55.685909,12.6156313
Knabstrupvej 30,55.7051762,12.4871898
Sommerstedgade 19,55.6662226,12.5566338
Arnestedet 11,55.68170019999999,12.4900392
Ben Websters Vej 70,55.6462386,12.5525347
Birketinget 12,55.656433,12.5968509
Kongelundsvej 35,55.6406468,12.5894882
Vinkelager 25,55.680174,12.486569
Backersvej 80,55.6538767,12.6234115
Sankt Gertruds Stræde 6,55.68310779999999,12.574378
Venedigvej 5,55.6610039,12.6225407
Oxford Allé 3,55.6492328,12.6113038
Støberigade 23,55.6496114,12.5517625
Bristol Allé 12,55.6437394,12.6048642
Randersgade 2,55.70216199999999,12.581916
Maria Kirkeplads 4,55.671822,12.560668
Rebekkavej 14,55.7294999,12.5639939
Nakskovvej 49,55.6680661,12.4931943
Reykjaviksgade 1,55.6678809,12.5784747
Sallingvej 15,55.6936751,12.5084777
Sofienhøjvej 9,55.6452906,12.6127994
Vermundsgade 26,55.7054798,12.5541284
Højstrupvej 53,55.4003837,10.3423087
Frederiksgade 12,56.1561487,10.2064482
Kastrupvej 163,55.64657099999999,12.6250275
Kildevældsgade 68,55.7143202,12.5709858
Holsteinsgade 10,55.6985366,12.5827498
Sølvgade 86,55.6898068,12.5739116
Rørholmsgade 20,55.6901057,12.5718918
Søren Norbys Allé 13,55.6562679,12.606021
Gammel Vartov Vej 28,55.72316559999999,12.5770438
Luganovej 30,55.6582401,12.6194524
Oscar Pettifords Vej 17,55.6456312,12.5534964
Kenny Drews Vej 51,55.6457671,12.5504156
Nørre Voldgade 24,55.6801671,12.5680731
Vinkelager 7,55.68065000000001,12.485546
Valhøjvej 3,55.6661757,12.5190573
Thingvalla Allé 12,55.6518118,12.6100868
Ungarnsgade 70,55.6626597,12.6144355
Nyhavn 14,55.6796376,12.5898824
Præstøgade 18,55.70083820000001,12.5901913
Sturlasgade 12R 2300,55.6628288,12.5751862
Strandlodsvej 23,55.6652881,12.6250781
Frankrigshusene 3,55.66236620000001,12.608234
Nedertoften 35,55.681587,12.48808
Valmuevej 30,55.6485733,12.6095062
Vigerslevvej 146,55.66166699999999,12.4828581
Rosenvængets Sideallé 3,55.6999837,12.5824745
Nedertoften 29,55.6812266,12.4883608
Nordre Allé 16,55.6680431,12.4967084
Johan Kellers Vej 51,55.654856,12.5361318
Ringholmvej 20,55.69808750000001,12.5058463
Hjortholms Allé 2,55.7107644,12.5169791
Arnestedet 21,55.6821862,12.4897009
Vilhelm Buhls Gade 9 2300,55.65441490000001,12.5672581
Slotsherrensvej 76,55.6980673,12.4829612
Nakskovvej 160,55.66502,12.4840664
Thorsgade 76,55.6987245,12.5510891
Vilhelm Buhls Gade 21 2300,55.65427219999999,12.5676636
Peter Fabers Gade 38,55.6916778,12.5565392
Valbygårdsvej 14,55.6615622,12.5227633
Læderstræde 5C 1201,55.6782119,12.5785054
Strynøgade 4,55.7119277,12.5748912
Gothersgade 17,55.6817202,12.58383
Kirkegårdsvej 15,56.6812147,9.747072099999999
Küchlersgade 41,55.6676825,12.5379011
Vestre Allé 11,57.0336873,9.907455299999999
Maribovej 15,55.6673217,12.489689
Dronningens Tværgade 37,55.68408299999999,12.583333
Peter Fabers Gade 30,55.69141,12.5561264
Østerbrogade 112,55.7038277,12.5776722
Glasvej 23,55.7049801,12.5312741
Store Kongensgade 96,55.686196,12.589479
Asminderødgade 4,55.6975122,12.5395291
Halfdansgade 1,55.6655903,12.5755401
Kærholmen 19,55.6813423,12.489297
Wibrandtsvej 61,55.6476317,12.6273586
Bådsmandsstræde 5,55.67502899999999,12.592513
Strandlodsvej 18L 2300,55.66626520000001,12.6203018
Grønningen 7,55.6883311,12.5916004
Kastanie Allé 7,55.683195,12.490658
Vigerslevvej 312,55.6473375,12.4934883
Lombardigade 8,55.65383199999999,12.6121038
Søndre Allé 1,55.4538996,12.1807354
Kongovej 35,55.64850389999999,12.6262864
Svinget 9,56.1174459,12.3257152
Straussvej 4,55.6475307,12.5314712
Ny Carlsberg Vej 2,55.6655074,12.5473122
Skovløbervej 2,55.70890929999999,12.5279682
Teglgårdstræde 10,55.6796638,12.5683381
Kirkebjerg Allé 39,55.6946457,12.4834009
Øster Farimagsgade 24,55.6910302,12.5761419
Esbern Snares Gade 4,55.66593169999999,12.5536268
Ny Kongensgade 7,55.6737669,12.5766727
Strandboulevarden 38,55.70006619999999,12.5902471
Gråbrødretorv 17,55.67961829999999,12.5756703
Fiskedamsgade 9,55.6992856,12.5877152
Hyltebjerg Allé 74,55.6827373,12.4785801
Ørnevej 29,55.7000624,12.5341498
Bogholder Allé 48,55.6849587,12.488192
Under Elmene 16,55.6651909,12.5987361
Geislersgade 13,55.6642421,12.6060917
Ørestads Boulevard 61,55.63309349999999,12.5815827
Glasvej 29,55.7052486,12.5314588
Grøndals Parkvej 30,55.6897574,12.5102043
Halmtorvet 58,55.6685601,12.5562475
Tycho Brahes Allé 23,55.65566279999999,12.6122554
Willy Brandts Vej 11,55.6572549,12.5614116
Rosenlunds Allé 1,55.6926166,12.4825122
Sofiegade 24,55.670357,12.5918317
Julius Thomsens Gade 16,55.682887,12.554926
Landskronagade 50C 2100,55.71325539999999,12.5725875
Godsbanegade 18,55.66546109999999,12.5549681
Ved Amagerport 8,55.66769,12.5960938
Mozartsvej 30,55.6483725,12.5291537
Rigensgade 6,55.6867566,12.58237
Markskellet 8,55.6942258,12.4922252
Øster Farimagsgade 30,55.6914549,12.5765098
Randersgade 18,55.704261,12.5814784
Ben Websters Vej 108 2450,55.64594529999999,12.5528113
Flakholmen 12,55.6833317,12.4895386
Poul Bundgaards Vej 8,55.6594401,12.5102403
Gaunøvej 18,55.6995357,12.4990966
Marthagade 5,55.7144878,12.569361
Klerkegade 6,55.68646889999999,12.5854847
Sølvgade 20,55.6864678,12.5827082
Store Strandstræde 18,55.68114629999999,12.5893179
Morsøvej 10,55.6902941,12.5102216
Ålekistevej 126,55.6871646,12.4826969
Valdemar Holmers Gade 40,55.711005,12.558295
Bodenhoffs Plads 8,55.676344,12.5989232
Oxford Allé 22,55.64913259999999,12.6106113
Peter Holms Vej 8,55.6508889,12.5486428
Andreas Bjørns Gade 2,55.675296,12.5972673
Erik Eriksens Gade 8,55.6613066,12.5719241
Bogholder Allé 50,55.6847335,12.4876113
Ved Amagerbanen 27F 2300,55.6658658,12.6265778
Århus Plads 6,55.70694599999999,12.583134
Østerbrogade 104,55.7027283,12.5776698
Husumvej 85 2700,55.705685,12.4782755
Haderslevgade 25,55.6668319,12.5463575
Horsensgade 13,55.7048487,12.5865197
Skindergade 21,55.6799038,12.5750194
Hollænderdybet 16,55.664571,12.59744
Traps Allé 7,55.6650657,12.5038345
Skaffervej 15,55.7062143,12.5332005
Ved Volden 4,55.671693,12.593448
Burmeistersgade 25,55.676052,12.5990331
Rialtovej 19,55.6591386,12.6182408
Godthåbsvej 181,55.6914072,12.5148708
Lønstrupvej 110,55.6825448,12.4766291
Centerparken 32,55.6546949,12.4901255
Kronborggade 24,55.6928221,12.5431383
Florensvej 10,55.65792390000001,12.6212018
Æbeløgade 44,55.7122121,12.5611785
Johan Kellers Vej 53,55.6547669,12.5360771
Tycho Brahes Allé 21,55.6556258,12.6121121
Victor Bendix Gade 20,55.71216930000001,12.566463
Ved Amagerport 6,55.6677618,12.5961316
Hessensgade 41,55.6640139,12.6167076
Sandkaj 15,55.7063383,12.5940359
Nygårdsvej 17,56.9971986,9.9900779
Frederikssundsvej 188,55.705557,12.492876
Christianshavns Voldgade 43,55.6709386,12.5934758
Valgårdsvej 1,55.6609944,12.5188398
Peter Bangs Vej 229,55.6766928,12.4868369
Nedertoften 37,55.68168799999999,12.488009
Strandvejen 6,57.052771,9.9150191
Ålekistevej 128,55.6873455,12.4826515
Lykkebovej 27,55.6585303,12.4829958
Saltøvej 9,55.6957091,12.4972712
Torveporten 17,55.6541161,12.5069353
Dirchsvej 34,55.6413836,12.6181213
Øresundsvej 130G 2300,55.6608147,12.6254302
Frederikssundsvej 195,55.705176,12.4930839
Vesterbrogade 52,55.6726869,12.5540832
Kløverbladsgade 10,55.6569327,12.5185227
Ejler Billes Allé 130,55.62356699999999,12.5693823
Helsingborggade 3,55.7133084,12.5706214
Thorshavnsgade 24,55.667629,12.5789482
Bogensegade 9,55.70866030000001,12.5808981
Havdrupvej 20,55.7042227,12.4906664
Vibevej 30,55.69917719999999,12.530151
Strandlodsvej 97,55.6597563,12.6263387
Badensgade 41,55.6643603,12.6121412
Ålekistevej 112,55.6859204,12.4830356
Østerbrogade 204,55.71198099999999,12.577894
Ådalsvej 63,55.69358130000001,12.4966272
Kastanie Allé 17,55.683795,12.4901527
Sixtusvej 20,55.6591816,12.6178597
Sandbjerggade 38,55.6961477,12.5399281
Bogholder Allé 76,55.6840781,12.4848411
Fredericiagade 48,55.6865271,12.5880673
Gerbrandsvej 6,55.6465475,12.6150613
Toldbodgade 21,55.68090249999999,12.5921331
Primulavej 3,55.695859,12.5066198
Kongelundsvej 39,55.6402382,12.5893909
Solvænget 1,55.354466,10.1807404
Sorgenfrigade 11,55.695505,12.5451341
Burmeistersgade 13,55.6755718,12.5984575
Ålekistevej 57,55.6812068,12.4840513
Olufsvej 28,55.7008039,12.5759515
Hessensgade 43,55.663913,12.6168056
Læderstræde 7,55.67812499999999,12.5784567
Folehaven 94,55.6521884,12.4966314
Keplersgade 2,55.6551986,12.6115279
Jernbane Allé 18,55.6848782,12.4928329
Peder Lykkes Vej 54,55.6541852,12.6024843
Sibbernsvej 7,55.66235,12.517814
Husumvej 65,55.70367,12.4787033
Dybendalsvej 67,55.6943519,12.4998499
Hornemansgade 8,55.71441609999999,12.5768255
Rebekkavej 8,55.7286131,12.5637985
Myggenæsgade 9,55.6656732,12.5829932
Sønder Boulevard 20,55.6681813,12.5554362
Roskildevej 157,55.6614093,12.3453655
Sankt Hans Gade 28,55.6906156,12.5618712
Messinavej 15,55.6597776,12.6218352
Fiolstræde 25,55.682033,12.571925
Jagtvej 213,55.7089626,12.5743942
Hessensgade 27,55.6647409,12.6161544
Genforeningspladsen 18,55.7000657,12.5182769
Klingseyvej 14,55.6874166,12.4862574
Ribegade 19,55.703922,12.579513
Lundtoftegade 99,55.6984694,12.5382577
Dexter Gordons Vej 63,55.64795549999999,12.547703
Sigynsgade 56,55.7055307,12.5506962
Augustagade 4,55.6556258,12.6103098
Engblommevej 37,55.7217673,12.5261166
Tøndergade 12,55.6703184,12.5433183
Kildevældsgade 79,55.7140149,12.5699308
Mimersgade 56,55.7002479,12.5455179
Langøgade 17,55.7088245,12.5688453
Rydsletten 19,55.6810309,12.4890162
Holtegade 5,55.6953358,12.5462439
Gråbynkevej 24,55.7099615,12.4907797
Bremensgade 15,55.66622100000001,12.616856
Valby Langgade 169,55.6682211,12.4971209
Torvegade 56,55.67164229999999,12.5925658
Havdrupvej 65,55.7004184,12.4896572
Krogerupgade 61,55.6968229,12.5406227
Kattesundet 14,55.6768578,12.5717692
Strandlodsvej 12F 2300,55.6666478,12.6198819
Valby Langgade 173,55.6684725,12.4964357
Byhøjen 7,55.68311139999999,12.4870099
Højmosevej 17,55.7235437,12.5258723
Kenny Drews Vej 1,55.6458863,12.5488501
Randersgade 44,55.7065262,12.5805593
Rørholmsgade 9,55.6895453,12.5724228
Kompagnistræde 5,55.6775672,12.5766117
Lundtoftegade 82,55.6974419,12.5386965
Julius Bloms Gade 7,55.69319789999999,12.5463628
Kronprinsessegade 24,55.68395289999999,12.5820436
Klareboderne 6,55.6807785,12.5782277
Fjenneslevvej 14,55.7037293,12.4927006
Oldermandsvej 45,55.707499,12.538069
Emdrupvej 153,55.722823,12.5327429
Østerbrogade 52,55.6972786,12.5796626
Tagensvej 53,55.70025,12.552412
Greisvej 33,55.6453585,12.6191783
Frimestervej 6,55.7067543,12.5370673
Julius Bloms Gade 6,55.6933126,12.5466076
Dalføret 17,55.65434029999999,12.6017908
Richard Mortensens Vej 69,55.6177176,12.5712746
Pakhusvej 6,55.69734279999999,12.5935042
Guldbergsgade 25,55.6920797,12.5566407
Viborggade 13,55.705276,12.5790883
Bogholder Allé 58,55.6846034,12.4869549
Bellahøjvej 22 2700,55.701379,12.5102842
Vesterbrogade 129,55.6702859,12.5415043
Ingolfs Allé 12,55.6504686,12.610518
Gothersgade 39,55.5643515,9.7568925
Frankrigsgade 29,55.662558,12.6090285
Under Elmene 12,55.6649159,12.5977581
Peter Fabers Gade 20,55.6910596,12.5556018
Faksegade 7,55.69989769999999,12.5806291
Rørholmsgade 22,55.6902158,12.5716814
Rued Langgaards Vej 21,55.6597892,12.5891457
Øresundsvej 108,55.66126070000001,12.6216115
Højdedraget 33,55.6688549,12.4859334
Damagervej 3,56.1319865,10.1563477
Rundholtsvej 7,55.6534096,12.5659157
Klaksvigsgade 9,55.6669709,12.5805864
Drejøgade 26,55.7111959,12.5721493
Weidekampsgade 59,55.667322,12.581783
Alliancevej 10G 2450,55.648301,12.5520321
Slejpnersgade 10,55.70142,12.5432945
Istedgade 56,55.67001519999999,12.5557574
Dybbølsgade 36,55.6663514,12.553355
Amerika Plads 10,55.6988097,12.5941439
Amalie Skrams Allé 6,55.66630019999999,12.5007993
Reberbanegade 19,55.6624002,12.6056014
Vordingborggade 76,55.707878,12.584159
Wildersgade 33,55.6734741,12.5903288
Bodenhoffs Plads 10,55.676257,12.599122
Edvard Thomsens Vej 69,55.632642,12.578075
Vester Søgade 74,55.6803065,12.5605958
Studiestræde 35,55.67810429999999,12.5684333
Klerkegade 2,55.68627009999999,12.58649
Præstøgade 16,55.7005432,12.5889355
Karensgade 7,55.6564476,12.518948
Else Alfelts Vej 10C 2300,55.6232124,12.5698766
Helgolandsgade 8,55.67218219999999,12.5608165
Frederikssundsvej 396,55.7161565,12.4603789
Constantin Hansens Gade 26,55.6694231,12.5356332
Sankelmarksgade 17,55.6658491,12.5486884
Ørnevej 80,55.7034233,12.5255649
Grøndals Parkvej 4,55.6907351,12.5147015
Stockholmsgade 43,55.6917702,12.580903
Havneholmen 32,55.66016339999999,12.5617655
Viborggade 59,55.7057729,12.5834948
Hjørringgade 13,55.70622669999999,12.5876337
Fiolstræde 38,55.682045,12.572232
Vesterbrogade 36,56.157762,10.195191
Skindergade 13,55.68037769999999,12.5756573
Romsøgade 8,55.7118642,12.5740636
Irlandsvej 88,55.64241999999999,12.6065302
Sølvgade 91,55.6897946,12.5731893
Godsbanegade 4,55.6664862,12.5539433
Thoravej 4A 2400,55.7050435,12.5303773
Ahrenkildes Allé 16,55.6494289,12.6203081
Gammel Kongevej 27,55.6735377,12.5554428
Kildevældsgade 2,55.7149043,12.5772547
Åløkkevej 24,55.6912569,12.5058526
Sortedam Dossering 25,55.6894897,12.5650821
Landskronagade 56,55.7131566,12.5715498
Vestre Allé 2,57.033907,9.9080975
Florsgade 1,55.6880915,12.5439274
Ørnevej 13,55.69958200000001,12.5357388
Klerkegade 17,55.68652969999999,12.5844786
Hambrosgade 8,55.6708344,12.5748037
Hveensvej 8,55.656308,12.610263
Vendsysselvej 4,55.6925919,12.5127178
Gråspurvevej 55,55.703497,12.523711
Strandlodsvej 18H 2300,55.6663339,12.6202533
Søllerødgade 35,55.69476239999999,12.5455787
Frederikssundsvej 155,55.7046547,12.5019944
Willemoesgade 32A 2100,55.6979057,12.5836192
Kapelvej 46,55.6863418,12.5512149
Nørrebrogade 220,55.6998381,12.540731
Bjørnsonsvej 69,55.6540696,12.5231948
Kanslergade 6,55.707288,12.572025
Valmuevej 10,55.6492912,12.6095082
Ved Volden 11,55.6718483,12.5948184
Elbagade 19,55.6536987,12.613181
Torbenfeldtvej 37,55.6967474,12.4992614
Carl Langes Vej 26,55.6636385,12.5044752
Jens Otto Krags Gade 10,55.658472,12.5684096
Krabbesholmvej 29,55.702614,12.4983214
Dexter Gordons Vej 51,55.6479116,12.5477579
Folehaven 134,55.652784,12.490732
Ved Amagerport 12,55.6671397,12.5959628
Islands Brygge 118,55.65519330000001,12.5640236
Willemoesgade 52A 2100,55.6983065,12.58568
Søren Norbys Allé 18,55.6565442,12.6054912
Krystalgade 6,55.681242,12.574399
Nakskovvej 158,55.6650189,12.4842528
Ægirsgade 18,55.6987817,12.5458304
Hvedevej 11,55.707825,12.4956771
Badstuestræde 9,55.6781489,12.575362
Langdraget 25,55.6818111,12.4894503
Gormsgade 6,55.6971036,12.5461226
Carl Langes Vej 46,55.66367289999999,12.5014545
Thyrasgade 4,55.6980084,12.5453997
Tagensvej 39,55.69927800000001,12.553693
Æbeløgade 34,55.712526,12.5612031
Johan Kellers Vej 48,55.6548834,12.5356514
Kabbelejevej 20,55.7073313,12.4918925
Bjørnsonsvej 54,55.65532450000001,12.5223567
Rodosvej 48,55.6511274,12.6177644
Ved Amagerport 2,55.6681396,12.5963156
Tryggevældevej 8,55.6933417,12.4861613
Tønnesvej 31,55.6438761,12.6200419
Koldinggade 24,55.7065533,12.5812713
Parmagade 44,55.6532168,12.6164883
Peter Ipsens Allé 3,55.7061813,12.5247989
Teglholm Tværvej 15,55.6496758,12.5499647
Islands Brygge 79,55.6577354,12.5674223
Rothesgade 4,55.703356,12.5788917
Langagervej 56,55.6631545,12.4855875
Messinavej 12,55.6601863,12.6209098
Backersvej 43,55.6581651,12.620201
Himmerlandsvej 29,55.6935661,12.509121
