Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Nearest_Metro_Distance,Nearest_Tog_Distance
2015-10-21,728484,"Solgt, Familiehandel",1988,https://www.boligsiden.dk/adresse/tinggaardsvaenget-107-4030-tune-02538556_107_______,Tinggårdsvænget 107 4030 Tune,Tinggårdsvænget 107 4030,116.0,55.59374260000001,12.1971956,Greve,Villa,20.856352056044635,5.440803624327623
2018-12-04,2650000,"Solgt, Auktion",1916,https://www.boligsiden.dk/adresse/grevetoften-7-2670-greve-02532370___7_______,Grevetoften 7 2670 Greve,Grevetoften 7 2670,150.0,55.5980404,12.2464764,Greve,Villa,18.005330335111154,3.8002231066962735
2022-04-19,950000,"Solgt, Familiehandel",1964,https://www.boligsiden.dk/adresse/knoesen-65-2670-greve-02534191__65_______,Knøsen 65 2670 Greve,Knøsen 65 2670,117.0,55.5989877,12.3213722,Greve,Villa,14.342464035053338,0.774001766173163
2015-09-08,1761521,"Solgt, Auktion",1972,https://www.boligsiden.dk/adresse/oesterbakken-46-4030-tune-02539501__46_______,Østerbakken 46 4030 Tune,Østerbakken 46 4030,163.0,55.5919575,12.1742819,Greve,Villa,22.19582912276204,6.593821815704124
2015-03-18,1540674,"Solgt, Øvrigt",1984,https://www.boligsiden.dk/adresse/karlslunde-strandvej-63a-2690-karlslunde-02533726_63a_______,Karlslunde Strandvej 63A 2690 Karlslunde,Karlslunde Strandvej 63A 2690,144.0,55.55885499999999,12.2594373,Greve,Villa,20.25806446944993,1.016825659847855
2015-06-09,1087000,"Solgt, Øvrigt",1969,https://www.boligsiden.dk/adresse/margrethe-alle-62-2690-karlslunde-02535067__62_______,Margrethe Alle 62 2690 Karlslunde,Margrethe Alle 62 2690,163.0,55.5648936,12.2384667,Greve,Villa,20.722375778022133,1.916767552832905
2016-09-08,1017399,"Solgt, Familiehandel",2003,https://www.boligsiden.dk/adresse/aabuen-23-2690-karlslunde-02539650__23_______,Åbuen 23 2690 Karlslunde,Åbuen 23 2690,153.0,55.562117,12.258937,Greve,Villa,20.01752546666684,0.7771374053303207
2015-07-09,1385500,"Solgt, Øvrigt",1967,https://www.boligsiden.dk/adresse/lyngager-16-2670-greve-02534862__16_______,Lyngager 16 2670 Greve,Lyngager 16 2670,171.0,55.64719299999999,12.3911484,Greve,Villa,7.471441023820305,1.847199323139013
2016-03-18,1375000,"Solgt, Familiehandel",1966,https://www.boligsiden.dk/adresse/sandaas-12-2670-greve-02537191__12_______,Sandås 12 2670 Greve,Sandås 12 2670,137.0,,,Greve,Villa,inf,inf
2020-07-06,1800000,"Solgt, Familiehandel",1966,https://www.boligsiden.dk/adresse/hoejager-48-2670-greve-02533278__48_______,Højager 48 2670 Greve,Højager 48 2670,141.0,55.5951177,12.3204733,Greve,Villa,14.692301424715856,0.8517549728347255
2015-06-28,1010000,"Solgt, Familiehandel",1980,https://www.boligsiden.dk/adresse/blaagaardsvaenget-6-2670-greve-02530649___6_______,Blågårdsvænget 6 2670 Greve,Blågårdsvænget 6 2670,126.0,55.587132,12.2708594,Greve,Villa,17.55378773201632,2.320938133382813
2021-09-09,2103750,"Solgt, Familiehandel",1997,https://www.boligsiden.dk/adresse/parkaas-22-2670-greve-02536390__22_______,Parkås 22 2670 Greve,Parkås 22 2670,144.0,55.5794005,12.2890691,Greve,Villa,17.319117024381345,1.9340700541205964
2020-02-10,1654592,"Solgt, Familiehandel",1942,https://www.boligsiden.dk/adresse/solsortevej-12-2670-greve-02537694__12_______,Solsortevej 12 2670 Greve,Solsortevej 12 2670,140.0,55.5878871,12.3326901,Greve,Villa,14.793343450587722,1.064103787458046
2023-04-14,2600000,"Solgt, Øvrigt",1979,https://www.boligsiden.dk/adresse/strandgaardsvej-21-2690-karlslunde-02538085__21_______,Strandgårdsvej 21 2690 Karlslunde,Strandgårdsvej 21 2690,162.0,55.56239429999999,12.2588055,Greve,Villa,20.001146621535653,0.7659315944721351
2018-09-09,2920000,"Solgt, Familiehandel",1968,https://www.boligsiden.dk/adresse/leraas-39-2670-greve-02534508__39_______,Lerås 39 2670 Greve,Lerås 39 2670,138.0,,,Greve,Villa,inf,inf
2015-10-02,3050000,"Solgt, Familiehandel",2003,https://www.boligsiden.dk/adresse/paradisvej-7-2670-greve-02536278___7_______,Paradisvej 7 2670 Greve,Paradisvej 7 2670,164.0,55.5751175,12.2834496,Greve,Villa,17.907205100381347,1.3437892509093914
2015-12-22,5000000,"Solgt, Øvrigt",1980,https://www.boligsiden.dk/adresse/rylevej-14-2670-greve-02536948__14_______,Rylevej 14 2670 Greve,Rylevej 14 2670,227.0,55.5896661,12.3385528,Greve,Villa,14.408761094558937,0.924243383185791
2017-12-08,1250000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/lykkesholm-1-2690-karlslunde-02534806___1_______,Lykkesholm 1 2690 Karlslunde,Lykkesholm 1 2690,114.0,55.5708242,12.2464307,Greve,Villa,19.907492928658545,1.4970565335797024
2015-12-21,828750,"Solgt, Familiehandel",1977,https://www.boligsiden.dk/adresse/doennergaards-alle-141-2670-greve-02531365_141_______,Dønnergårds Alle 141 2670 Greve,Dønnergårds Alle 141 2670,141.0,55.59204880000001,12.2792212,Greve,Villa,16.798278855025647,2.9374556472533966
2021-04-26,600000,"Solgt, Familiehandel",1978,https://www.boligsiden.dk/adresse/moellehaven-55-2690-karlslunde-02535678__55_______,Møllehaven 55 2690 Karlslunde,Møllehaven 55 2690,162.0,55.5724917,12.2176978,Greve,Villa,21.160361604198982,3.289129911300272
2016-07-11,1400000,"Solgt, Familiehandel",1999,https://www.boligsiden.dk/adresse/byagerparken-80-4030-tune-02530310__80_______,Byagerparken 80 4030 Tune,Byagerparken 80 4030,127.0,55.5932164,12.1875685,Greve,Villa,21.40460730098799,5.921613315421838
2022-10-28,64500,"Solgt, Øvrigt",1800,https://www.boligsiden.dk/adresse/skipperstraede-9-2690-karlslunde-02537302___9_______,Skipperstræde 9 2690 Karlslunde,Skipperstræde 9 2690,144.0,55.5720193,12.2267294,Greve,Villa,20.753961657458888,2.7237721511862336
2016-03-17,1300000,"Solgt, Familiehandel",2004,https://www.boligsiden.dk/adresse/broedmosen-18b-2690-karlslunde-02530856_18b_______,Brødmosen 18B 2690 Karlslunde,Brødmosen 18B 2690,129.0,55.5634104,12.2425816,Greve,Villa,20.646626208863243,1.6825200305574846
2016-02-24,1300000,"Solgt, Øvrigt",1970,https://www.boligsiden.dk/adresse/hoejager-92-2670-greve-02533278__92_______,Højager 92 2670 Greve,Højager 92 2670,158.0,55.5963669,12.322038,Greve,Villa,14.52379248356529,0.7231174989956901
2018-03-15,2750000,"Solgt, Familiehandel",2012,https://www.boligsiden.dk/adresse/paaskestien-4-2670-greve-02536706___4_______,Påskestien 4 2670 Greve,Påskestien 4 2670,171.0,55.5853183,12.3099439,Greve,Villa,15.941479969289162,1.9973298498600909
2015-11-25,1400000,"Solgt, Øvrigt",1997,https://www.boligsiden.dk/adresse/olsbaekeng-16-2670-greve-02536230__16_______,Olsbækeng 16 2670 Greve,Olsbækeng 16 2670,129.0,55.59688939999999,12.293099,Greve,Villa,15.788319113712085,2.531922802897445
2019-09-02,1530000,"Solgt, Familiehandel",1970,https://www.boligsiden.dk/adresse/brydeholm-31-2670-greve-02530838__31_______,Brydeholm 31 2670 Greve,Brydeholm 31 2670,137.0,55.6029478,12.3166312,Greve,Villa,14.244596625180474,1.2173564755796455
2023-02-01,3000000,"Solgt, Øvrigt",2010,https://www.boligsiden.dk/adresse/holmebuen-2-2690-karlslunde-02532943___2_______,Holmebuen 2 2690 Karlslunde,Holmebuen 2 2690,155.0,55.5621697,12.2449524,Greve,Villa,20.634813307976444,1.571017151662077
2021-08-30,820000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/benedikte-alle-18-2690-karlslunde-02530447__18_______,Benedikte Alle 18 2690 Karlslunde,Benedikte Alle 18 2690,157.0,55.5638182,12.2395301,Greve,Villa,20.75495000736004,1.8640069697564283
2017-02-06,875000,"Solgt, Familiehandel",2018,https://www.boligsiden.dk/adresse/niels-christensensvej-6-2670-greve-02535872___6_______,Niels Christensensvej 6 2670 Greve,Niels Christensensvej 6 2670,217.0,55.5835564,12.3121214,Greve,Villa,15.995978353200105,2.042527680970604
2015-07-15,1200000,"Solgt, Familiehandel",2015,https://www.boligsiden.dk/adresse/elisevej-3-2670-greve-02531434___3_______,Elisevej 3 2670 Greve,Elisevej 3 2670,162.0,55.5913051,12.3358604,Greve,Villa,14.372807634175745,0.7005849225210825
2018-11-26,2325000,"Solgt, Familiehandel",2016,https://www.boligsiden.dk/adresse/lisegaardsvaenget-33-4030-tune-02534651__33_______,Lisegårdsvænget 33 4030 Tune,Lisegårdsvænget 33 4030,175.0,55.59887490000001,12.2030302,Greve,Villa,20.24812282019016,5.499189210725684
2015-06-17,2250000,"Solgt, Familiehandel",1944,https://www.boligsiden.dk/adresse/digterstien-5-2670-greve-02531292___5_______,Digterstien 5 2670 Greve,Digterstien 5 2670,123.0,57.2965961,9.8050806,Greve,Villa,242.54861228640084,213.4357414620084
2017-03-31,1150000,"Solgt, Familiehandel",1971,https://www.boligsiden.dk/adresse/lundemosen-64-2670-greve-02534760__64_______,Lundemosen 64 2670 Greve,Lundemosen 64 2670,144.0,55.5795717,12.2742459,Greve,Villa,17.96590342084799,1.5152758334809395
2021-06-04,4000000,"Solgt, Familiehandel",1973,https://www.boligsiden.dk/adresse/park-alle-12-2670-greve-02536315__12_______,Park Alle 12 2670 Greve,Park Alle 12 2670,148.0,55.5785509,12.2981648,Greve,Villa,16.996344549855163,2.292304991988249
2015-12-02,880000,"Solgt, Familiehandel",2017,https://www.boligsiden.dk/adresse/lumringsbrovej-1-2670-greve-02534732___1_______,Lumringsbrovej 1 2670 Greve,Lumringsbrovej 1 2670,216.0,55.602704,12.3505526,Greve,Villa,12.807644882670846,1.226498616298776
2017-02-15,2150000,"Solgt, Familiehandel",1958,https://www.boligsiden.dk/adresse/hastrupvejen-13-2690-karlslunde-02532719__13_______,Hastrupvejen 13 2690 Karlslunde,Hastrupvejen 13 2690,117.0,55.5662197,12.1987666,Greve,Villa,22.526101113956862,3.85462749187363
2022-05-15,1320000,"Solgt, Familiehandel",1970,https://www.boligsiden.dk/adresse/haandvaerkerbyen-24-2670-greve-02533409__24_______,Håndværkerbyen 24 2670 Greve,Håndværkerbyen 24 2670,108.0,55.5909312,12.2958615,Greve,Villa,16.111203332675387,2.4666455830323324
2016-01-13,2305000,"Solgt, Familiehandel",1970,https://www.boligsiden.dk/adresse/haandvaerkerbyen-24-2670-greve-02533409__24_______,Håndværkerbyen 24 2670 Greve,Håndværkerbyen 24 2670,108.0,55.5909312,12.2958615,Greve,Villa,16.111203332675387,2.4666455830323324
2020-10-02,1615000,"Solgt, Familiehandel",1979,https://www.boligsiden.dk/adresse/blaagaardsparken-3-2670-greve-02530646___3_______,Blågårdsparken 3 2670 Greve,Blågårdsparken 3 2670,140.0,55.58794899999999,12.2723495,Greve,Villa,17.423476890675943,2.418367336709117
2017-06-07,2000000,"Solgt, Familiehandel",1970,https://www.boligsiden.dk/adresse/stolpeager-60-2670-greve-02538010__60_______,Stolpeager 60 2670 Greve,Stolpeager 60 2670,124.0,55.592212,12.3135626,Greve,Villa,15.22545892627433,1.3749741831118267
2020-12-16,1238933,"Solgt, Øvrigt",1965,https://www.boligsiden.dk/adresse/hvidkloevervej-10-4030-tune-02533185__10_______,Hvidkløvervej 10 4030 Tune,Hvidkløvervej 10 4030,119.0,55.59675050000001,12.1944193,Greve,Villa,20.83414217134797,5.77553032850139
2015-04-28,1298875,"Solgt, Familiehandel",1980,https://www.boligsiden.dk/adresse/hovgaardsparken-83-2670-greve-02533040__83_______,Hovgårdsparken 83 2670 Greve,Hovgårdsparken 83 2670,143.0,55.57634770000001,12.2673133,Greve,Villa,18.52859082325569,1.1225139379118168
2018-10-02,1906250,"Solgt, Familiehandel",1876,https://www.boligsiden.dk/adresse/hovedgaden-12-2690-karlslunde-02533036__12_______,Hovedgaden 12 2690 Karlslunde,Hovedgaden 12 2690,234.0,55.5709645,12.2258484,Greve,Villa,20.871665726849976,2.7531592008625174
2021-05-18,1437000,"Solgt, Familiehandel",1927,https://www.boligsiden.dk/adresse/ved-kaeret-8-2690-karlslunde-02539091___8_______,Ved Kæret 8 2690 Karlslunde,Ved Kæret 8 2690,103.0,55.5719866,12.2238964,Greve,Villa,20.893408986754658,2.8964485201643133
2017-08-07,3000000,"Solgt, Familiehandel",1965,https://www.boligsiden.dk/adresse/krogager-26-2670-greve-02534266__26_______,Krogager 26 2670 Greve,Krogager 26 2670,138.0,55.59741289999999,12.3095991,Greve,Villa,14.989688579222374,1.4945190040357617
2016-09-20,1800000,"Solgt, Auktion",2005,https://www.boligsiden.dk/adresse/greve-landevej-113-2670-greve-02532343_113_______,Greve Landevej 113 2670 Greve,Greve Landevej 113 2670,230.0,55.5809975,12.2395387,Greve,Villa,19.49794876414376,2.463725946964687
2018-12-06,368500,"Solgt, Øvrigt",1937,https://www.boligsiden.dk/adresse/skovvej-8a-2670-greve-02537489__8a_______,Skovvej 8A 2670 Greve,Skovvej 8A 2670,191.0,55.5668504,12.2790688,Greve,Villa,18.76658897548208,0.6454505886723239
2018-01-11,1157048,"Solgt, Familiehandel",1908,https://www.boligsiden.dk/adresse/roskildevej-63-4030-tune-02536855__63_______,Roskildevej 63 4030 Tune,Roskildevej 63 4030,195.0,55.60414669999999,12.1558811,Greve,Villa,22.58853028279681,8.2537251143024
2019-05-14,1535500,"Solgt, Familiehandel",1965,https://www.boligsiden.dk/adresse/parkaas-14-2670-greve-02536390__14_______,Parkås 14 2670 Greve,Parkås 14 2670,164.0,55.5794005,12.2890691,Greve,Villa,17.319117024381345,1.9340700541205964
2016-01-22,1356000,"Solgt, Familiehandel",1957,https://www.boligsiden.dk/adresse/tvaerskiftet-32b-2730-herlev-01638813_32b_______,Tværskiftet 32B 2730 Herlev,Tværskiftet 32B 2730,128.0,55.7383399,12.4111429,Herlev,Villa,6.829926585637599,1.7735473494849758
2018-10-01,1250000,"Solgt, Familiehandel",1961,https://www.boligsiden.dk/adresse/kaernestykket-11a-2730-herlev-01635317_11a_______,Kærnestykket 11A 2730 Herlev,Kærnestykket 11A 2730,159.0,55.734546,12.4146033,Herlev,Villa,6.368292956154944,1.4648941529184425
2020-08-25,1062500,"Solgt, Familiehandel",1967,https://www.boligsiden.dk/adresse/dalbugten-34-2730-herlev-01630886__34_______,Dalbugten 34 2730 Herlev,Dalbugten 34 2730,159.0,55.737416,12.4124138,Herlev,Villa,6.700086936898542,1.7001603103302103
2016-11-24,3600000,"Solgt, Familiehandel",1967,https://www.boligsiden.dk/adresse/hoejsletten-23a-2730-herlev-01633988_23a_______,Højsletten 23A 2730 Herlev,Højsletten 23A 2730,153.0,55.7304285,12.4177785,Herlev,Villa,5.893951004661436,1.2259332811744612
2021-01-14,2010000,"Solgt, Øvrigt",1963,https://www.boligsiden.dk/adresse/byskovvej-35-2730-herlev-01630738__35_______,Byskovvej 35 2730 Herlev,Byskovvej 35 2730,146.0,55.7468315,12.4252725,Herlev,Villa,7.102951277103963,2.115193377794455
2016-08-26,1375000,"Solgt, Familiehandel",1955,https://www.boligsiden.dk/adresse/borgerdiget-112-2730-herlev-01630590_112_______,Borgerdiget 112 2730 Herlev,Borgerdiget 112 2730,81.0,55.7321795,12.4286578,Herlev,Villa,5.615037028277766,1.731293608048324
2016-04-04,1950000,"Solgt, Øvrigt",1967,https://www.boligsiden.dk/adresse/pusterholmen-10-2730-herlev-01636302__10_______,Pusterholmen 10 2730 Herlev,Pusterholmen 10 2730,204.0,55.7531946,12.3956962,Herlev,Villa,8.722765182811507,1.548074150926869
2016-03-07,2167500,"Solgt, Familiehandel",1966,https://www.boligsiden.dk/adresse/hyldtoftevej-23-2730-herlev-01633496__23_______,Hyldtoftevej 23 2730 Herlev,Hyldtoftevej 23 2730,135.0,55.7351035,12.4293858,Herlev,Villa,5.856304963162324,1.9893623332039412
2020-07-10,2500000,"Solgt, Auktion",1967,https://www.boligsiden.dk/adresse/kastagervej-18-2730-herlev-01634480__18_______,Kastagervej 18 2730 Herlev,Kastagervej 18 2730,127.0,55.74193210000001,12.4178354,Herlev,Villa,6.891355115812106,2.2921668168380718
2019-03-25,1087500,"Solgt, Familiehandel",1963,https://www.boligsiden.dk/adresse/meteorvej-7-2730-herlev-01635761___7_______,Meteorvej 7 2730 Herlev,Meteorvej 7 2730,115.0,55.736591,12.4342301,Herlev,Villa,5.836274016215,2.0276254014117665
2019-08-05,2750000,"Solgt, Familiehandel",2012,https://www.boligsiden.dk/adresse/hededammen-26-2730-herlev-01632855__26_______,Hededammen 26 2730 Herlev,Hededammen 26 2730,150.0,55.7319165,12.4226209,Herlev,Villa,5.821695025603604,1.5637370139860411
2018-03-27,2444718,"Solgt, Øvrigt",2019,https://www.boligsiden.dk/adresse/tvedvangen-228-2730-herlev-01638715_228_______,Tvedvangen 228 2730 Herlev,Tvedvangen 228 2730,180.0,55.7374301,12.417873,Herlev,Villa,6.4869629936590005,1.844749391026496
2020-11-24,2657000,"Solgt, Øvrigt",2023,https://www.boligsiden.dk/adresse/tornerosevej-60-2730-herlev-01638469__60_______,Tornerosevej 60 2730 Herlev,Tornerosevej 60 2730,270.0,55.7280792,12.4449793,Herlev,Villa,4.68084456916988,0.991103217345531
2021-05-01,1850000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/havlykkevej-4-2730-herlev-01632708___4_______,Havlykkevej 4 2730 Herlev,Havlykkevej 4 2730,110.0,55.7332449,12.4307392,Herlev,Villa,5.637465700335856,1.7669132075064613
2020-09-04,1566000,"Solgt, Øvrigt",1952,https://www.boligsiden.dk/adresse/snedronningvej-28-2730-herlev-01637435__28_______,Snedronningvej 28 2730 Herlev,Snedronningvej 28 2730,124.0,55.72452029999999,12.4474306,Herlev,Villa,4.260641013986952,0.6330586895597252
2016-06-08,4400000,"Solgt, Familiehandel",1973,https://www.boligsiden.dk/adresse/gavlbakken-36-2730-herlev-01632068__36_______,Gavlbakken 36 2730 Herlev,Gavlbakken 36 2730,167.0,55.73736109999999,12.416395,Herlev,Villa,6.537899151093,1.793903676683401
2018-07-06,425000,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/romancevej-9-2730-herlev-01636401___9_______,Romancevej 9 2730 Herlev,Romancevej 9 2730,160.0,55.7180389,12.4444227,Herlev,Villa,3.764286067340335,0.1318968921169912
2016-08-12,1845628,"Solgt, Familiehandel",1939,https://www.boligsiden.dk/adresse/romancevej-9-2730-herlev-01636401___9_______,Romancevej 9 2730 Herlev,Romancevej 9 2730,160.0,55.7180389,12.4444227,Herlev,Villa,3.764286067340335,0.1318968921169912
2017-03-03,3047500,"Solgt, Familiehandel",1975,https://www.boligsiden.dk/adresse/hyldemorsvej-9-2730-herlev-01633397___9_______,Hyldemorsvej 9 2730 Herlev,Hyldemorsvej 9 2730,197.0,55.7293825,12.4490242,Herlev,Villa,4.694167637572095,1.178339290430837
2016-02-18,1250000,"Solgt, Øvrigt",1961,https://www.boligsiden.dk/adresse/felevej-3-2730-herlev-01631772___3_______,Felevej 3 2730 Herlev,Felevej 3 2730,106.0,55.7143871,12.4417719,Herlev,Villa,3.5645991143435194,0.5500169311711313
2020-11-27,1600000,"Solgt, Familiehandel",1949,https://www.boligsiden.dk/adresse/j-e-pitznersvej-36-2730-herlev-01634136__36_______,J E Pitznersvej 36 2730 Herlev,J E Pitznersvej 36 2730,98.0,55.7263214,12.4263828,Herlev,Villa,5.1942963739491415,1.3534637982327424
2018-09-20,2080000,"Solgt, Familiehandel",1967,https://www.boligsiden.dk/adresse/tokkerupvej-22-2730-herlev-01638321__22_______,Tokkerupvej 22 2730 Herlev,Tokkerupvej 22 2730,104.0,55.7376158,12.4285389,Herlev,Villa,6.119279620134713,2.2635212849987885
2021-04-13,2000000,"Solgt, Øvrigt",1957,https://www.boligsiden.dk/adresse/vaabenstedvej-95-2730-herlev-01639404__95_______,Våbenstedvej 95 2730 Herlev,Våbenstedvej 95 2730,126.0,55.7316632,12.4302528,Herlev,Villa,5.51022217372265,1.6291711742995476
2019-01-03,410000,"Solgt, Familiehandel",1957,https://www.boligsiden.dk/adresse/vaabenstedvej-95-2730-herlev-01639404__95_______,Våbenstedvej 95 2730 Herlev,Våbenstedvej 95 2730,126.0,55.7316632,12.4302528,Herlev,Villa,5.51022217372265,1.6291711742995476
2015-06-01,2312500,"Solgt, Auktion",1975,https://www.boligsiden.dk/adresse/haekmosen-38-2730-herlev-01633594__38_______,Hækmosen 38 2730 Herlev,Hækmosen 38 2730,111.0,55.7509229,12.4015218,Herlev,Villa,8.300646154324975,1.662520337325095
2023-05-26,1062500,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/snemandsvej-10-2730-herlev-01637533__10_______,Snemandsvej 10 2730 Herlev,Snemandsvej 10 2730,133.0,55.7298687,12.4495495,Herlev,Villa,4.729212084230029,1.239438066803032
2016-11-09,600000,"Solgt, Øvrigt",1969,https://www.boligsiden.dk/adresse/lidsoevej-55a-2730-herlev-01635514_55a_______,Lidsøvej 55A 2730 Herlev,Lidsøvej 55A 2730,127.0,55.7366618,12.4240792,Herlev,Villa,6.187190307475563,1.999344745683543
2019-10-31,1572500,"Solgt, Familiehandel",1957,https://www.boligsiden.dk/adresse/hjortespringvej-66-2730-herlev-01633299__66_______,Hjortespringvej 66 2730 Herlev,Hjortespringvej 66 2730,88.0,55.7316314,12.4361507,Herlev,Villa,5.302122118354615,1.4662389653885994
2016-02-24,2300000,"Solgt, Familiehandel",1953,https://www.boligsiden.dk/adresse/agerledet-11-2730-herlev-01630049__11_______,Agerledet 11 2730 Herlev,Agerledet 11 2730,80.0,55.7267728,12.4241926,Herlev,Villa,5.323030267934071,1.3742181133685167
2023-05-08,1126250,"Solgt, Familiehandel",1967,https://www.boligsiden.dk/adresse/topasvej-20-2730-herlev-01638420__20_______,Topasvej 20 2730 Herlev,Topasvej 20 2730,184.0,55.7357194,12.4367083,Herlev,Villa,5.675054793265341,1.892574075377131
2015-07-07,1675000,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/avnedevej-5-2730-herlev-01630295___5_______,Avnedevej 5 2730 Herlev,Avnedevej 5 2730,78.0,55.7300784,12.4349548,Herlev,Villa,5.197988108176239,1.3341692364269515
2018-01-17,1800000,"Solgt, Familiehandel",1951,https://www.boligsiden.dk/adresse/sonatevej-7-2730-herlev-01637582___7_______,Sonatevej 7 2730 Herlev,Sonatevej 7 2730,147.0,55.71476690000001,12.4569939,Herlev,Villa,3.0218838052537853,0.7412256715390673
2015-12-27,1003648,"Solgt, Øvrigt",1930,https://www.boligsiden.dk/adresse/klintekongevej-6a-2730-herlev-01634825__6a_______,Klintekongevej 6A 2730 Herlev,Klintekongevej 6A 2730,131.0,55.72068040000001,12.4504708,Herlev,Villa,3.795714633879212,0.444148821698872
2016-05-23,1997500,"Solgt, Øvrigt",1984,https://www.boligsiden.dk/adresse/randvolden-10-2730-herlev-01636330__10_______,Randvolden 10 2730 Herlev,Randvolden 10 2730,159.0,55.736512,12.4066,Herlev,Villa,6.865622279762412,1.514983944099241
2020-03-27,1850000,"Solgt, Familiehandel",1944,https://www.boligsiden.dk/adresse/ladefyldvej-19-2650-hvidovre-01675167__19_______,Ladefyldvej 19 2650 Hvidovre,Ladefyldvej 19 2650,78.0,55.66111009999999,12.4673713,Hvidovre,Villa,3.409069856684542,0.595121550597766
2023-02-06,1090000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/brostykkevej-68-2650-hvidovre-01671194__68_______,Brostykkevej 68 2650 Hvidovre,Brostykkevej 68 2650,65.0,55.6390149,12.4858002,Hvidovre,Villa,4.732212803237033,0.8788682948440643
2019-03-01,3130000,"Solgt, Familiehandel",1940,https://www.boligsiden.dk/adresse/graensevej-58-2650-hvidovre-01673046__58_______,Grænsevej 58 2650 Hvidovre,Grænsevej 58 2650,152.0,55.6402472,12.4607424,Hvidovre,Villa,5.622318274746727,1.7230365049190564
2017-08-08,1747451,"Solgt, Familiehandel",1940,https://www.boligsiden.dk/adresse/graensevej-58-2650-hvidovre-01673046__58_______,Grænsevej 58 2650 Hvidovre,Grænsevej 58 2650,152.0,55.6402472,12.4607424,Hvidovre,Villa,5.622318274746727,1.7230365049190564
2016-03-22,2255000,"Solgt, Øvrigt",1969,https://www.boligsiden.dk/adresse/catherine-boothsvej-19-2650-hvidovre-01671463__19_______,Catherine Boothsvej 19 2650 Hvidovre,Catherine Boothsvej 19 2650,204.0,55.6339793,12.4877865,Hvidovre,Villa,5.0223786076001,0.6497715652661605
2022-04-04,1041250,"Solgt, Familiehandel",1948,https://www.boligsiden.dk/adresse/dansborg-alle-16-2650-hvidovre-01671612__16_______,Dansborg Alle 16 2650 Hvidovre,Dansborg Alle 16 2650,179.0,55.63362559999999,12.4878215,Hvidovre,Villa,5.049127786556143,0.6173593262807582
2015-08-17,1182000,"Solgt, Øvrigt",1948,https://www.boligsiden.dk/adresse/dansborg-alle-16-2650-hvidovre-01671612__16_______,Dansborg Alle 16 2650 Hvidovre,Dansborg Alle 16 2650,179.0,55.63362559999999,12.4878215,Hvidovre,Villa,5.049127786556143,0.6173593262807582
2021-08-16,3000000,"Solgt, Familiehandel",1959,https://www.boligsiden.dk/adresse/rudboelvej-34-2650-hvidovre-01676959__34_______,Rudbølvej 34 2650 Hvidovre,Rudbølvej 34 2650,134.0,55.6325114,12.4597652,Hvidovre,Villa,6.432264298571843,0.8849313444896667
2017-01-16,1694000,"Solgt, Øvrigt",1963,https://www.boligsiden.dk/adresse/nymarksvej-22-2650-hvidovre-01676093__22_______,Nymarksvej 22 2650 Hvidovre,Nymarksvej 22 2650,133.0,55.6221881,12.4551872,Hvidovre,Villa,7.409622392855224,0.3400425852788138
2022-03-01,897000,"Solgt, Familiehandel",1958,https://www.boligsiden.dk/adresse/kaermark-71-2650-hvidovre-01675107__71_______,Kærmark 71 2650 Hvidovre,Kærmark 71 2650,130.0,55.6521241,12.4596318,Hvidovre,Villa,4.506398105512179,1.4130532157329687
2018-04-09,1500000,"Solgt, Familiehandel",1961,https://www.boligsiden.dk/adresse/bredholtvej-18-2650-hvidovre-01671075__18_______,Bredholtvej 18 2650 Hvidovre,Bredholtvej 18 2650,92.0,55.63695509999999,12.4597709,Hvidovre,Villa,5.979654738200947,1.3532634972076425
2020-07-03,892500,"Solgt, Familiehandel",1958,https://www.boligsiden.dk/adresse/rosmosevej-12-2650-hvidovre-01676929__12_______,Rosmosevej 12 2650 Hvidovre,Rosmosevej 12 2650,145.0,55.6436441,12.4538263,Hvidovre,Villa,5.497398308568707,2.0514453587198447
2015-01-04,225000,"Solgt, Familiehandel",1952,https://www.boligsiden.dk/adresse/beringgaardsvej-1a-2650-hvidovre-01670687__1a_______,Beringgårdsvej 1A 2650 Hvidovre,Beringgårdsvej 1A 2650,132.0,55.6394372,12.5000727,Hvidovre,Villa,4.051769940864166,0.0341618080384748
2021-01-07,2100000,"Solgt, Familiehandel",1968,https://www.boligsiden.dk/adresse/sandholtvej-5-2650-hvidovre-01677109___5_______,Sandholtvej 5 2650 Hvidovre,Sandholtvej 5 2650,184.0,55.6285107,12.4677562,Hvidovre,Villa,6.352776238757036,0.9266612651622196
2017-07-21,853647,"Solgt, Familiehandel",1927,https://www.boligsiden.dk/adresse/valorevej-5-2650-hvidovre-01679170___5_______,Valorevej 5 2650 Hvidovre,Valorevej 5 2650,151.0,55.6378904,12.4815244,Hvidovre,Villa,5.018753878351853,0.9972034408665824
